generation;individual;reservoir_size;outputs;spectral_radius;sparsity;-nn-units1;-nn-activations1;-nn-units2;-nn-activations2;-nn-units3;-nn-activations3;-nn-units4;-nn-activations4;time_exec;test_validation;esn_params;nn_params;nn_hidden_layer;score;best
35;27;156;1;0.8;0.8;136;relu;74;relu;48;relu;124;softmax;2.3479726314544678;0.2564102564102564;4960336;292200;4;0.354154067467477;0.0
35;28;171;1;0.8;0.8;36;relu;19;relu;112;relu;111;softmax;2.2800450325012207;0.1714285714285714;5055241;87746;4;0.28885654469086425;0.0
35;29;60;1;0.8;0.8;56;relu;66;relu;24;relu;66;relu;2.182090997695923;0.32653061224489793;4363600;119210;4;0.45077724835212224;0.0
35;30;42;1;0.8;0.8;37;relu;19;relu;122;relu;103;softmax;2.1662089824676514;0.3404255319148936;4253764;90076;4;0.4692714381823939;0.0
35;31;144;1;0.8;0.8;25;relu;208;relu;52;relu;124;softmax;2.229857921600342;0.0625;4884736;73123;4;0.18391466394249167;1.0
35;32;120;1;0.8;0.8;170;softmax;74;relu;24;relu;74;relu;2.4010019302368164;0.0;4734400;356624;4;0.09439267659594847;1.0
35;33;14;1;0.8;0.8;60;relu;83;relu;88;relu;66;relu;2.1319797039031982;0.34782608695652173;4084196;138523;4;0.47414703897819305;0.0
35;34;20;1;0.8;0.8;25;relu;216;relu;30;relu;108;softmax;2.0700018405914307;0.3255813953488372;4120400;65717;4;0.4588768397062639;0.0
35;35;156;1;0.8;0.8;60;relu;211;relu;176;relu;124;softmax;2.477970838546753;0.2105263157894737;4960336;192441;4;0.31854815990652097;0.0
35;36;208;1;0.8;0.8;24;relu;211;relu;48;relu;124;softmax;2.2125437259674072;0.3414634146341463;5291264;69801;4;0.45730713289006425;0.0
35;37;62;1;0.8;0.8;34;relu;10;relu;26;relu;111;relu;2.01322078704834;0.18181818181818182;4375844;71891;4;0.3107619329277673;0.0
35;38;170;1;0.8;0.8;20;relu;19;relu;112;relu;111;softmax;2.1420974731445312;0.34782608695652173;5048900;55426;4;0.4686761793815468;0.0
35;39;144;1;0.8;0.8;280;relu;210;relu;52;relu;124;softmax;2.5229995250701904;0.14285714285714285;4884736;637084;4;0.20616767782427484;0.0
35;40;56;1;0.8;0.8;56;relu;66;relu;88;relu;66;relu;2.716350555419922;0.3043478260869565;4339136;127722;4;0.4280733268468341;0.0
35;41;152;1;0.8;0.8;25;relu;200;relu;84;relu;124;softmax;2.3373477458953857;0.5517241379310345;4935104;82899;4;0.6713989595845938;0.0
35;42;144;1;0.8;0.8;16;relu;208;relu;52;relu;124;softmax;2.2269692420959473;0.06060606060606061;4884736;53242;4;0.18406903673354225;1.0
35;43;6;1;0.8;0.8;113;relu;152;relu;222;relu;47;softmax;2.535923719406128;0.3137254901960784;4036036;287984;4;0.4253481978597241;0.0
35;44;60;1;0.8;0.8;120;relu;74;softmax;152;relu;66;relu;2.4030017852783203;0.0;4363600;270706;4;0.10863821083801048;1.0
35;45;60;1;0.8;0.8;60;relu;66;relu;24;relu;64;softmax;2.1663899421691895;0.17777777777777778;4363600;127424;4;0.3011781367215039;0.0
35;46;144;1;0.8;0.8;153;relu;216;relu;52;softmax;124;softmax;2.616227388381958;0.0;4884736;357523;4;0.09211332168550529;1.0
35;47;52;1;0.8;0.8;25;relu;216;relu;29;relu;80;softmax;2.123558521270752;0.1081081081081081;4314704;64496;4;0.23870307589033496;0.0
35;48;60;1;0.8;0.8;306;softmax;100;relu;216;relu;46;softmax;2.7181925773620605;0.0;4363600;674898;4;0.06699486298450896;1.0
35;49;437;1;0.8;0.8;453;softmax;72;softmax;217;softmax;71;relu;3.3770511150360107;0.0;6812969;970604;4;0.0009010582820211943;1.0
36;0;37;1;0.8;0.8;32;relu;22;relu;122;relu;109;relu;2.071000099182129;0.5538461538461539;4223369;81191;4;0.6806777073854833;0.0
36;1;61;1;0.8;0.8;33;relu;18;relu;106;relu;110;relu;2.2079992294311523;0.5555555555555556;4369721;80651;4;0.6803363884769207;0.0
36;2;144;1;0.8;0.8;25;relu;221;relu;52;relu;126;softmax;2.1574935913085938;0.56;4884736;74247;4;0.6782153687165347;0.0
36;3;52;1;0.8;0.8;25;relu;216;relu;157;relu;3;softmax;2.062999725341797;0.5517241379310345;4314704;90192;4;0.6759259923297819;0.0
36;4;152;1;0.8;0.8;25;relu;200;relu;84;relu;124;softmax;2.3373477458953857;0.5517241379310345;4935104;82899;4;0.6679561494475306;0.0
36;5;52;1;0.8;0.8;25;relu;216;relu;189;relu;3;softmax;2.0168402194976807;0.5423728813559322;4314704;97232;4;0.6655570417567613;0.0
36;6;446;1;0.8;0.8;13;relu;112;relu;249;relu;108;softmax;2.393028497695923;0.5777777777777778;6874916;82936;4;0.6657886486000284;0.0
36;7;428;1;0.8;0.8;32;relu;80;relu;90;relu;74;relu;2.389970541000366;0.5714285714285715;6751184;80846;4;0.6615413303280692;0.0
36;8;46;1;0.8;0.8;52;relu;19;relu;90;relu;111;softmax;2.0479702949523926;0.5384615384615384;4278116;117184;4;0.6592936571480024;0.0
36;9;144;1;0.8;0.8;25;relu;216;relu;52;relu;124;softmax;2.187988758087158;0.5333333333333333;4884736;73747;4;0.6516209814531292;0.0
36;10;53;1;0.8;0.8;25;relu;153;relu;46;relu;126;softmax;2.042029619216919;0.0;4320809;67263;4;0.12742764218851393;1.0
36;11;200;1;0.8;0.8;48;relu;95;relu;112;relu;111;relu;2.1863794326782227;0.34615384615384615;5240000;124222;4;0.4519773490128456;0.0
36;12;45;1;0.8;0.8;49;relu;25;relu;110;relu;39;softmax;2.613645553588867;0.18604651162790697;4272025;106568;4;0.3085018640505498;0.0
36;13;58;1;0.8;0.8;33;relu;82;relu;106;relu;110;relu;2.192004680633545;0.2325581395348837;4351364;89611;4;0.35631073972132593;0.0
36;14;117;1;0.8;0.8;48;relu;27;relu;106;relu;122;relu;2.2910804748535156;0.27906976744186046;4715689;113639;4;0.3940495711496387;0.0
36;15;53;1;0.8;0.8;25;relu;153;softmax;46;relu;118;softmax;2.13104510307312;0.0;4320809;66871;4;0.12748430924067075;1.0
36;16;216;1;0.8;0.8;24;relu;223;relu;48;relu;126;relu;2.306422472000122;0.3846153846153846;5342656;70779;4;0.496671347345402;0.0
36;17;61;1;0.8;0.8;48;relu;2;relu;106;relu;110;softmax;2.172513961791992;0.4651162790697674;4369721;108456;4;0.5858776543757747;0.0
36;18;21;1;0.8;0.8;25;relu;205;relu;50;relu;118;softmax;2.1022086143493652;0.2285714285714286;4126441;71911;4;0.3581543668796271;0.0
36;19;45;1;0.8;0.8;48;relu;19;relu;106;relu;103;relu;2.1150200366973877;0.23809523809523805;4272025;110328;4;0.36000704940535627;0.0
36;20;184;1;0.8;0.8;33;relu;18;relu;96;relu;126;relu;2.2103846073150635;0.3043478260869565;5137856;80945;4;0.41791314947807295;0.0
36;21;58;1;0.8;0.8;3;relu;82;relu;80;relu;111;relu;1.933990478515625;0.30769230769230765;4351364;22186;4;0.441191785408529;0.0
36;22;109;1;0.8;0.8;49;relu;25;relu;106;relu;103;relu;2.1660428047180176;0.25;4665881;113284;4;0.36575561093603026;0.0
36;23;184;1;0.8;0.8;49;relu;18;relu;112;relu;126;relu;2.2843072414398193;0.3243243243243243;5137856;115569;4;0.43288444359840594;0.0
36;24;45;1;0.8;0.8;33;relu;27;relu;106;relu;114;relu;1.9908337593078613;0.35000000000000003;4272025;82347;4;0.47595671127542416;0.0
36;25;47;1;0.8;0.8;20;softmax;19;relu;115;relu;103;softmax;2.5682711601257324;0.0;4284209;54875;4;0.12975080682467338;1.0
36;26;53;1;0.8;0.8;17;relu;25;relu;46;relu;103;softmax;2.109346866607666;0.5098039215686274;4320809;40712;4;0.64106974462912;0.0
36;27;176;1;0.8;0.8;33;relu;86;relu;120;relu;108;relu;2.3044049739837646;0.2926829268292683;5086976;92683;4;0.40529150071915004;0.0
36;28;39;1;0.8;0.8;20;relu;17;relu;106;relu;103;softmax;2.0937747955322266;0.4489795918367347;4235521;53514;4;0.5796353409408831;0.0
36;29;170;1;0.8;0.8;20;relu;19;relu;112;relu;103;relu;2.19356632232666;0.3043478260869565;5048900;54506;4;0.4230290610276318;0.0
36;30;109;1;0.8;0.8;48;relu;27;relu;106;relu;71;relu;2.211981773376465;0.12765957446808507;4665881;108080;4;0.24416746943325834;0.0
36;31;37;1;0.8;0.8;49;relu;25;relu;110;relu;103;relu;2.143970012664795;0.2564102564102564;4223369;113800;4;0.37852789182769386;0.0
36;32;138;1;0.8;0.8;28;relu;87;relu;112;softmax;126;softmax;2.2080020904541016;0.0;4847044;82899;4;0.11751289989389593;1.0
36;33;45;1;0.8;0.8;48;relu;27;relu;78;relu;111;relu;2.047023296356201;0.25531914893617014;4272025;108548;4;0.3774882749218984;0.0
36;34;45;1;0.8;0.8;52;relu;19;relu;106;relu;103;softmax;2.1296756267547607;0.45614035087719296;4272025;118408;4;0.5768841270306094;0.0
36;35;47;1;0.8;0.8;20;relu;19;relu;74;relu;103;softmax;1.9904038906097412;0.0625;4284209;49832;4;0.1929798168859663;0.0
36;36;170;1;0.8;0.8;1;relu;18;relu;112;relu;111;relu;2.063565731048584;0.0;5048900;16932;4;0.12411288753695154;1.0
36;37;109;1;0.8;0.8;48;relu;25;softmax;98;relu;111;relu;2.1140007972717285;0.0;4665881;111034;4;0.11608086825070586;1.0
36;38;144;1;0.8;0.8;9;relu;223;relu;52;relu;126;softmax;2.7887144088745117;0.0;4884736;38819;4;0.12333679811401348;1.0
36;39;234;1;0.8;0.8;16;relu;26;relu;112;relu;111;relu;2.338499069213867;0.27906976744186046;5458756;48249;4;0.3926938921766734;0.0
36;40;37;1;0.8;0.8;49;relu;25;relu;110;relu;71;softmax;2.1789910793304443;0.4090909090909091;4223369;110184;4;0.531731269152732;0.0
36;41;101;1;0.8;0.8;309;relu;153;relu;94;relu;119;softmax;2.989820957183838;0.0625;4616201;691760;4;0.09535443778513075;1.0
36;42;39;1;0.8;0.8;20;relu;19;relu;114;relu;103;softmax;2.1800310611724854;0.1176470588235294;4235521;54752;4;0.24812384412520289;0.0
36;43;309;1;0.8;0.8;49;relu;153;relu;106;relu;103;softmax;2.593470811843872;0.24390243902439024;5949481;133252;4;0.3381007261343276;0.0
36;44;130;1;0.8;0.8;145;relu;25;relu;84;relu;109;softmax;2.4459643363952637;0.23809523809523805;4796900;305464;4;0.32416378339983337;0.0
36;45;168;1;0.8;0.8;48;relu;27;relu;112;relu;111;relu;2.2693870067596436;0.20833333333333331;5036224;113274;4;0.31870351676690667;0.0
36;46;61;1;0.8;0.8;48;relu;19;relu;78;relu;39;softmax;2.100158929824829;0.14634146341463414;4369721;101700;4;0.2680794780175073;0.0
36;47;234;1;0.8;0.8;16;softmax;27;relu;120;relu;111;relu;2.2728540897369385;0.0;5458756;49490;4;0.11344472725591856;1.0
36;48;196;1;0.8;0.8;187;relu;221;relu;251;relu;100;softmax;2.747131586074829;0.17647058823529413;5214416;496859;4;0.22879826656408075;0.0
36;49;273;1;0.8;0.8;116;softmax;23;softmax;184;relu;23;softmax;2.3849713802337646;0.0;5712529;243526;4;0.08170382593631946;1.0
37;0;37;1;0.8;0.8;32;relu;22;relu;122;relu;109;relu;2.071000099182129;0.5538461538461539;4223369;81191;4;0.6840827190066024;0.0
37;1;61;1;0.8;0.8;33;relu;18;relu;106;relu;110;relu;2.2079992294311523;0.5555555555555556;4369721;80651;4;0.6837187534219871;0.0
37;2;144;1;0.8;0.8;25;relu;221;relu;52;relu;126;softmax;2.1574935913085938;0.56;4884736;74247;4;0.68132916085893;0.0
37;3;52;1;0.8;0.8;25;relu;216;relu;157;relu;3;softmax;2.062999725341797;0.5517241379310345;4314704;90192;4;0.6797084904900703;0.0
37;4;152;1;0.8;0.8;25;relu;200;relu;84;relu;124;softmax;2.3373477458953857;0.5517241379310345;4935104;82899;4;0.671432791666239;0.0
37;5;446;1;0.8;0.8;13;relu;112;relu;249;relu;108;softmax;2.393028497695923;0.5777777777777778;6874916;82936;4;0.6692668425354292;0.0
37;6;52;1;0.8;0.8;25;relu;216;relu;189;relu;3;softmax;2.0168402194976807;0.5423728813559322;4314704;97232;4;0.6696347854715161;0.0
37;7;428;1;0.8;0.8;32;relu;80;relu;90;relu;74;relu;2.389970541000366;0.5714285714285715;6751184;80846;4;0.6649318732394879;0.0
37;8;46;1;0.8;0.8;52;relu;19;relu;90;relu;111;softmax;2.0479702949523926;0.5384615384615384;4278116;117184;4;0.6642081536046198;0.0
37;9;144;1;0.8;0.8;25;relu;216;relu;52;relu;124;softmax;2.187988758087158;0.5333333333333333;4884736;73747;4;0.6547138044510312;0.0
37;10;136;1;0.8;0.8;273;relu;93;relu;116;softmax;46;relu;2.4958901405334473;0.0;4834496;588135;4;0.06932448090857161;1.0
37;11;136;1;0.8;0.8;49;relu;89;relu;116;relu;15;softmax;2.7730371952056885;0.28;4834496;114726;4;0.3979059574946744;0.0
37;12;205;1;0.8;0.8;48;relu;223;relu;112;relu;127;relu;2.522085666656494;0.41379310344827586;5272025;146670;4;0.5220568151907986;0.0
37;13;152;1;0.8;0.8;33;relu;86;relu;112;relu;111;relu;2.3039841651916504;0.41666666666666663;4935104;91468;4;0.535495965187107;0.0
37;14;24;1;0.8;0.8;37;relu;22;relu;96;relu;108;relu;2.121882677078247;0.2857142857142857;4144576;87775;4;0.4164212913904635;0.0
37;15;184;1;0.8;0.8;41;relu;18;softmax;208;relu;126;relu;2.398174524307251;0.12121212121212122;5137856;113337;4;0.2348480556012466;1.0
37;16;136;1;0.8;0.8;113;relu;25;relu;108;relu;47;softmax;2.374969959259033;0.27027027027027023;4834496;236990;4;0.3756294328089482;0.0
37;17;184;1;0.8;0.8;33;relu;26;relu;96;relu;126;relu;2.2399957180023193;0.35555555555555557;5137856;81985;4;0.47240884841046316;0.0
37;18;200;1;0.8;0.8;161;relu;87;relu;48;relu;111;relu;2.4245338439941406;0.2325581395348837;5240000;346142;4;0.3208177552768455;0.0
37;19;184;1;0.8;0.8;49;relu;154;relu;96;relu;127;relu;2.3699710369110107;0.25531914893617014;5137856;133204;4;0.3669163215034119;0.0
37;20;160;1;0.8;0.8;48;relu;27;relu;101;relu;127;relu;2.278970718383789;0.358974358974359;4985600;113409;4;0.4748175644726105;0.0
37;21;184;1;0.8;0.8;48;relu;18;relu;96;relu;126;relu;2.1970245838165283;0.2978723404255319;5137856;111230;4;0.4117244962451052;0.0
37;22;184;1;0.8;0.8;480;relu;2;relu;98;relu;126;relu;2.8180882930755615;0.425531914893617;5137856;974464;4;0.4507985508786967;0.0
37;23;45;1;0.8;0.8;33;relu;17;relu;110;softmax;39;softmax;1.9830012321472168;0.0;4272025;73000;4;0.13036939753601892;1.0
37;24;184;1;0.8;0.8;33;relu;18;relu;33;relu;126;relu;2.226860761642456;0.10256410256410256;5137856;71810;4;0.22046155918493687;1.0
37;25;184;1;0.8;0.8;37;relu;50;relu;104;relu;94;relu;2.316859722137451;0.16216216216216214;5137856;91301;4;0.2780594422757063;0.0
37;26;136;1;0.8;0.8;53;relu;93;relu;52;relu;47;softmax;2.2939674854278564;0.3414634146341463;4834496;118550;4;0.4589769512697638;0.0
37;27;184;1;0.8;0.8;105;relu;18;relu;96;relu;126;relu;2.4390013217926025;0.16216216216216214;5137856;226313;4;0.26420444096216367;1.0
37;28;168;1;0.8;0.8;25;relu;24;relu;100;relu;30;softmax;2.1862659454345703;0.3829787234042554;5036224;56241;4;0.503952180561127;0.0
37;29;248;1;0.8;0.8;50;relu;26;relu;64;relu;116;softmax;2.385922908782959;0.30769230769230765;5549504;110878;4;0.4155929055027581;0.0
37;30;109;1;0.8;0.8;48;relu;27;relu;122;relu;102;relu;2.2170615196228027;0.40816326530612246;4665881;113539;4;0.5286436451397503;0.0
37;31;45;1;0.8;0.8;33;relu;18;relu;106;relu;7;relu;2.129918336868286;0.0;4272025;69424;4;0.1307363685067269;1.0
37;32;168;1;0.8;0.8;51;relu;152;relu;238;relu;47;softmax;2.361969232559204;0.3508771929824561;5036224;157698;4;0.4614390802916987;0.0
37;33;8;1;0.8;0.8;53;relu;25;relu;108;relu;47;softmax;2.0386359691619873;0.16216216216216214;4048064;115430;4;0.291435025487205;0.0
37;34;232;1;0.8;0.8;49;relu;27;relu;96;relu;111;relu;2.3177056312561035;0.3636363636363636;5445824;113078;4;0.4728192874616399;0.0
37;35;189;1;0.8;0.8;33;relu;18;relu;112;relu;126;relu;2.1506216526031494;0.2105263157894737;5169721;83265;4;0.3267847578097592;0.0
37;36;232;1;0.8;0.8;48;relu;27;relu;96;relu;126;relu;2.890784978866577;0.24000000000000002;5445824;112535;4;0.3492386467662983;0.0
37;37;45;1;0.8;0.8;33;relu;19;relu;106;relu;111;relu;2.1835529804229736;0.2745098039215686;4272025;80900;4;0.40406849936905476;0.0
37;38;248;1;0.8;0.8;48;relu;27;relu;96;relu;126;relu;2.4083523750305176;0.3529411764705882;5549504;112535;4;0.46067173208348183;0.0
37;39;224;1;0.8;0.8;48;relu;95;relu;112;relu;111;relu;2.3680014610290527;0.375;5394176;124222;4;0.4837905735931646;0.0
37;40;40;1;0.8;0.8;53;relu;59;relu;110;relu;46;softmax;2.2130231857299805;0.1951219512195122;4241600;121039;4;0.32100411257534145;0.0
37;41;172;1;0.8;0.8;57;relu;25;relu;100;relu;62;softmax;2.3102385997772217;0.16666666666666666;5061584;124495;4;0.2802669857853684;0.0
37;42;137;1;0.8;0.8;113;relu;93;relu;116;relu;47;softmax;2.3968324661254883;0.2978723404255319;4840769;253214;4;0.40147534293650056;0.0
37;43;424;1;0.8;0.8;51;relu;29;relu;100;relu;47;softmax;2.577030897140503;0.18604651162790697;6723776;111402;4;0.27681280759416355;1.0
37;44;424;1;0.8;0.8;49;relu;27;relu;101;relu;43;softmax;2.4710309505462646;0.39344262295081966;6723776;106701;4;0.484691337970012;0.0
37;45;136;1;0.8;0.8;49;relu;93;relu;116;relu;47;relu;2.247992753982544;0.15789473684210525;4834496;119198;4;0.2753417753823595;1.0
37;46;45;1;0.8;0.8;161;relu;19;relu;110;relu;119;softmax;2.3459866046905518;0.1111111111111111;4272025;340888;4;0.21398970344550122;1.0
37;47;40;1;0.8;0.8;33;relu;25;relu;108;relu;47;softmax;2.029782295227051;0.4905660377358491;4241600;74910;4;0.6211819809450869;0.0
37;48;245;1;0.8;0.8;308;relu;155;relu;205;relu;71;relu;2.8900012969970703;0.39215686274509803;5530025;710953;4;0.43876078786617867;0.0
37;49;366;1;0.8;0.8;456;relu;85;softmax;76;softmax;36;softmax;3.810995101928711;0.0;6329956;960683;4;0.009341001112185776;1.0
38;0;37;1;0.8;0.8;32;relu;22;relu;122;relu;109;relu;2.071000099182129;0.5538461538461539;4223369;81191;4;0.6806595249081859;0.0
38;1;61;1;0.8;0.8;33;relu;18;relu;106;relu;110;relu;2.2079992294311523;0.5555555555555556;4369721;80651;4;0.6803183269309795;0.0
38;2;144;1;0.8;0.8;25;relu;221;relu;52;relu;126;softmax;2.1574935913085938;0.56;4884736;74247;4;0.6781987413268991;0.0
38;3;52;1;0.8;0.8;25;relu;216;relu;157;relu;3;softmax;2.062999725341797;0.5517241379310345;4314704;90192;4;0.6759057941059343;0.0
38;4;152;1;0.8;0.8;25;relu;200;relu;84;relu;124;softmax;2.3373477458953857;0.5517241379310345;4935104;82899;4;0.6679375844688324;0.0
38;5;52;1;0.8;0.8;25;relu;216;relu;189;relu;3;softmax;2.0168402194976807;0.5423728813559322;4314704;97232;4;0.665535266946344;0.0
38;6;446;1;0.8;0.8;13;relu;112;relu;249;relu;108;softmax;2.393028497695923;0.5777777777777778;6874916;82936;4;0.6657700753352928;0.0
38;7;428;1;0.8;0.8;32;relu;80;relu;90;relu;74;relu;2.389970541000366;0.5714285714285715;6751184;80846;4;0.6615232251124715;0.0
38;8;46;1;0.8;0.8;52;relu;19;relu;90;relu;111;softmax;2.0479702949523926;0.5384615384615384;4278116;117184;4;0.6592674141479208;0.0
38;9;144;1;0.8;0.8;25;relu;216;relu;52;relu;124;softmax;2.187988758087158;0.5333333333333333;4884736;73747;4;0.6516044660369715;0.0
38;10;152;1;0.8;0.8;41;relu;86;relu;120;relu;111;softmax;2.3609719276428223;0.39999999999999997;4935104;109748;4;0.5123261743896562;0.0
38;11;152;1;0.8;0.8;33;relu;84;relu;112;relu;111;relu;2.286515712738037;0.3333333333333333;4935104;91176;4;0.4483484130205905;0.0
38;12;176;1;0.8;0.8;25;relu;220;relu;191;relu;47;softmax;2.5670278072357178;0.06060606060606061;5086976;107076;4;0.17111002024941285;0.0
38;13;168;1;0.8;0.8;35;relu;152;relu;110;relu;46;softmax;2.325026750564575;0.1176470588235294;5036224;97537;4;0.2302703210811084;0.0
38;14;144;1;0.8;0.8;49;relu;92;relu;116;relu;47;relu;2.262033700942993;0.39215686274509803;4884736;119032;4;0.5038715084574665;0.0
38;15;173;1;0.8;0.8;51;relu;152;relu;236;relu;7;softmax;2.481973648071289;0.15789473684210525;5067929;147738;4;0.2627885908213012;0.0
38;16;52;1;0.8;0.8;24;relu;216;relu;189;relu;2;softmax;2.235971450805664;0.0;4314704;94823;4;0.12351116724354133;0.0
38;17;44;1;0.8;0.8;51;relu;248;relu;124;relu;19;softmax;2.277116537094116;0.1951219512195122;4265936;148238;4;0.31160890908038374;0.0
38;18;176;1;0.8;0.8;281;relu;152;relu;175;relu;47;softmax;2.817098617553711;0.0;5086976;640288;4;0.033304058095624624;1.0
38;19;168;1;0.8;0.8;51;relu;152;relu;110;relu;47;softmax;2.344053268432617;0.37209302325581395;5036224;132098;4;0.47971244877042574;0.0
38;20;173;1;0.8;0.8;51;relu;152;softmax;238;relu;47;softmax;2.3695223331451416;0.0;5067929;157698;4;0.10345181775455099;1.0
38;21;168;1;0.8;0.8;33;relu;27;relu;234;relu;79;relu;2.208272695541382;0.20512820512820512;5036224;92228;4;0.31852011902400096;0.0
38;22;168;1;0.8;0.8;33;relu;3;softmax;234;relu;111;relu;2.9901881217956543;0.0;5036224;93380;4;0.11322512416378873;1.0
38;23;60;1;0.8;0.8;32;relu;82;relu;116;relu;67;relu;2.21073842048645;0.4444444444444444;4363600;84341;4;0.568762001274637;0.0
38;24;392;1;0.8;0.8;51;relu;144;relu;238;softmax;111;softmax;2.9687275886535645;0.0;6505664;170802;4;0.08064181994610059;1.0
38;25;184;1;0.8;0.8;35;relu;92;relu;48;relu;39;softmax;2.2428669929504395;0.1951219512195122;5137856;79802;4;0.30883463391150817;0.0
38;26;53;1;0.8;0.8;25;relu;152;softmax;175;relu;47;softmax;2.3023297786712646;0.0;4320809;89120;4;0.12424806220164089;0.0
38;27;184;1;0.8;0.8;89;relu;216;relu;191;relu;47;softmax;2.6139726638793945;0.12121212121212122;5137856;248096;4;0.2105587351902224;0.0
38;28;176;1;0.8;0.8;49;relu;152;relu;175;relu;47;softmax;2.4655027389526367;0.18604651162790697;5086976;140792;4;0.2916689759549813;0.0
38;29;48;1;0.8;0.8;25;relu;208;relu;61;relu;3;softmax;2.1407253742218018;0.14634146341463414;4290304;68376;4;0.2740366135667247;0.0
38;30;36;1;0.8;0.8;49;relu;152;relu;110;relu;47;softmax;2.2404162883758545;0.17857142857142855;4217296;127792;4;0.29872611416336864;0.0
38;31;168;1;0.8;0.8;51;relu;152;relu;238;softmax;35;softmax;2.4610092639923096;0.0;5036224;154806;4;0.10433169874862418;1.0
38;32;45;1;0.8;0.8;33;relu;19;relu;102;relu;111;relu;2.0685062408447266;0.37037037037037035;4272025;80376;4;0.4965940070929219;0.0
38;33;184;1;0.8;0.8;35;relu;19;relu;234;relu;111;relu;2.261003017425537;0.2857142857142857;5137856;101708;4;0.3962553574085837;0.0
38;34;136;1;0.8;0.8;51;relu;220;relu;244;relu;47;softmax;2.265955924987793;0.0588235294117647;4834496;179026;4;0.16258285117702548;0.0
38;35;5;1;0.8;0.8;51;relu;24;relu;103;relu;47;softmax;2.6312129497528076;0.3913043478260869;4030025;110858;4;0.5166347596656352;0.0
38;36;45;1;0.8;0.8;19;relu;25;relu;110;relu;45;relu;2.1317787170410156;0.3673469387755102;4272025;46466;4;0.4984801586685145;0.0
38;37;24;1;0.8;0.8;51;relu;92;relu;100;relu;47;relu;2.1839988231658936;0.2222222222222222;4144576;120978;4;0.3444212158747938;0.0
38;38;45;1;0.8;0.8;97;relu;19;relu;106;relu;111;relu;2.3009910583496094;0.3404255319148936;4272025;210180;4;0.4478557881049342;0.0
38;39;180;1;0.8;0.8;29;relu;222;relu;183;softmax;47;softmax;2.478548288345337;0.0;5112400;114242;4;0.1090966382771791;1.0
38;40;184;1;0.8;0.8;32;relu;26;relu;106;relu;111;relu;2.2650039196014404;0.22727272727272727;5137856;79853;4;0.34097802604429583;0.0
38;41;44;1;0.8;0.8;129;relu;19;relu;104;relu;71;relu;2.2379915714263916;0.39999999999999997;4265936;270278;4;0.49881767062636684;0.0
38;42;48;1;0.8;0.8;17;relu;216;relu;189;relu;106;softmax;2.335732936859131;0.4390243902439024;4290304;99272;4;0.5622463324445242;0.0
38;43;136;1;0.8;0.8;51;relu;220;relu;100;relu;43;softmax;2.367223024368286;0.1142857142857143;4834496;140022;4;0.2236921425676468;0.0
38;44;45;1;0.8;0.8;307;relu;153;relu;110;relu;109;relu;2.726346015930176;0.3673469387755102;4272025;690690;4;0.40520763409164207;0.0
38;45;168;1;0.8;0.8;51;relu;156;relu;224;softmax;47;softmax;2.387967824935913;0.0;5036224;156002;4;0.104158538575464;1.0
38;46;233;1;0.8;0.8;51;softmax;152;relu;236;relu;47;softmax;2.3968617916107178;0.0;5452289;157298;4;0.09791897163793882;1.0
38;47;136;1;0.8;0.8;37;relu;86;relu;112;relu;111;relu;2.1351170539855957;0.425531914893617;4834496;99816;4;0.5407594785619023;0.0
38;48;417;1;0.8;0.8;19;relu;154;softmax;116;relu;46;relu;3.1228036880493164;0.0;6675889;64555;4;0.09354852290233294;1.0
38;49;68;1;0.8;0.8;56;relu;235;softmax;86;softmax;35;relu;2.4557013511657715;0.0;4412624;148864;4;0.11426265415126599;1.0
39;0;37;1;0.8;0.8;32;relu;22;relu;122;relu;109;relu;2.071000099182129;0.5538461538461539;4223369;81191;4;0.6838712079289669;0.0
39;1;61;1;0.8;0.8;33;relu;18;relu;106;relu;110;relu;2.2079992294311523;0.5555555555555556;4369721;80651;4;0.6836305982367673;0.0
39;2;144;1;0.8;0.8;25;relu;221;relu;52;relu;126;softmax;2.1574935913085938;0.56;4884736;74247;4;0.6818506065069337;0.0
39;3;52;1;0.8;0.8;25;relu;216;relu;157;relu;3;softmax;2.062999725341797;0.5517241379310345;4314704;90192;4;0.6792100630238637;0.0
39;4;152;1;0.8;0.8;25;relu;200;relu;84;relu;124;softmax;2.3373477458953857;0.5517241379310345;4935104;82899;4;0.6716522820494314;0.0
39;5;446;1;0.8;0.8;13;relu;112;relu;249;relu;108;softmax;2.393028497695923;0.5777777777777778;6874916;82936;4;0.6708409807221298;0.0
39;6;52;1;0.8;0.8;25;relu;216;relu;189;relu;3;softmax;2.0168402194976807;0.5423728813559322;4314704;97232;4;0.6688620106375692;0.0
39;7;428;1;0.8;0.8;32;relu;80;relu;90;relu;74;relu;2.389970541000366;0.5714285714285715;6751184;80846;4;0.6665009593572611;0.0
39;8;46;1;0.8;0.8;52;relu;19;relu;90;relu;111;softmax;2.0479702949523926;0.5384615384615384;4278116;117184;4;0.6626322753392584;0.0
39;9;144;1;0.8;0.8;25;relu;216;relu;52;relu;124;softmax;2.187988758087158;0.5333333333333333;4884736;73747;4;0.6552547349973119;0.0
39;10;272;1;0.8;0.8;25;relu;220;relu;52;relu;124;softmax;2.4150941371917725;0.20512820512820512;5705984;74059;4;0.3156339797616833;0.0
